0,7842.06,0,0,0
1,5305.33,5537.96,1044,767.325
2,3919.85,3727.12,806.008,680.035
3,3068.95,2597.16,570.337,478.009
4,2653.32,1335.31,395.079,327.17
5,2280.33,895.846,325.462,259.599
6,2055.15,521.539,244.494,219.797
7,1847.47,357.403,209.878,169.239
8,1644.59,234.83,170.171,258.376
9,1519.94,161.426,134.238,178.172
10,1389.41,174.02,133.098,124.871
11,1297.85,113.148,90.9416,116.642
12,1245.61,69.2236,85.6824,67.148
13,1199.73,45.6964,73.1381,53.5669
14,1157.64,28.8043,50.7172,60.2021
15,1114.72,28.6624,50.3031,54.1482
16,1076.12,26.4502,44.3153,49.8608
17,1043.36,16.8241,49.8042,43.4392
18,1018.22,9.56775,40.3484,40.1968
19,977.169,18.1396,34.7343,56.947
20,953.239,11.567,29.3415,39.183
21,924.255,6.98203,28.3526,50.3034
22,910.312,4.02164,19.6596,36.9778
23,887.016,6.72808,23.0513,39.0564
24,872.743,5.72479,20.227,28.5979
25,856.649,4.78047,20.0692,26.1721
26,848.629,3.83802,11.9818,18.539
27,835.261,3.28688,17.3514,18.6353
28,825.138,3.04625,10.9936,21.8161
29,813.872,2.51039,14.293,18.281
30,802.179,3.62592,10.7155,20.5666
31,789.692,1.7022,12.2114,21.5977
32,779.81,1.86713,13.9584,15.301
33,768.953,3.81802,11.7354,16.8481
34,758.203,3.80543,9.15535,19.0818
35,749.859,2.56569,8.8118,15.7563
36,742.506,2.08729,8.57795,13.0828
37,735.26,2.70631,10.576,9.51283
38,729.23,1.29829,7.48766,11.1225
39,724.589,0.623017,7.98972,8.37493
40,718.021,0.889489,6.82665,10.4076
41,712.916,0.879865,4.80162,11.4322
42,708.121,1.01524,4.98724,10.8763
43,701.345,1.55236,7.26929,10.5497
44,695.067,1.83496,7.81215,8.61667
45,689.309,0.728201,8.67253,8.36371
46,684.668,1.41874,6.78076,8.01515
47,680.894,0.725798,4.31787,8.36866
48,674.839,2.63068,3.33353,10.5245
49,666.323,1.19767,4.31686,13.5191
50,660.94,1.8441,3.95928,10.1274
51,656.141,0.919599,5.78583,7.48393
52,651.796,0.808701,4.98558,7.681
53,647.107,0.644752,2.8962,10.8119
54,645.282,0.403281,2.2664,5.60362
55,641.878,0.151778,5.39028,5.62382
56,637.1,0.174287,4.4187,7.35237
57,633.474,0.200651,3.34906,7.12747
58,631.179,0.0769939,1.94767,6.28216
59,629.408,0.441114,1.77797,4.37881
60,627.341,0.225437,2.279,4.94633
61,625.093,0.113803,4.07611,3.29687
62,619.056,0.08459,4.92812,9.20879
63,615.949,0.0684055,3.85206,8.73296
64,613.674,0.150686,3.28425,5.23453
65,610.949,0.363741,2.86622,5.47345
66,608.616,0.149211,2.28279,4.86452
67,606.268,0.0986752,2.49833,4.46747
68,604.427,0.615121,2.57936,3.67142
69,601.741,0.286296,2.02206,5.0308
70,600.123,0.106748,1.75657,3.92743
71,597.537,0.0993079,1.97092,5.64434
72,595.735,0.0368374,1.53246,5.04724
73,593.81,0.242388,1.35327,4.41596
74,592.474,0.0962056,1.35944,3.33901
75,590.766,0.183415,1.76406,2.72244
76,588.899,0.0868157,1.63657,3.46148
77,587.234,0.0414595,1.69809,3.44526
78,585.446,0.066044,1.24455,3.23144
79,583.722,0.0267899,1.30992,4.14973
80,582.65,0.049672,1.01033,3.01656
81,581.286,0.184712,0.819849,2.92671
