0,6220.6
1,3515.92
2,2654.51
3,2135.34
4,1866.9
5,1661.75
6,1517.16
7,1469.08
8,1408.37
9,1339.58
10,1300.7
11,1242.03
12,1182.95
13,1147.66
14,1118.94
15,1100.71
16,1079.39
17,1059.19
18,1039.51
19,1021.67
20,1011.16
21,999.58
22,989.669
23,981.478
24,971.387
25,959.176
26,946.816
27,929.437
28,910.631
29,902.007
30,889.582
31,881.094
32,868.929
33,860.675
34,849.491
35,843.858
36,835.771
37,830.141
38,820.965
39,814.21
40,808.552
41,805.527
42,798.828
43,793.218
44,788.368
45,785.397
46,779.086
47,776.571
48,773.489
49,769.33
50,766.132
51,763.096
52,756.679
53,751.976
54,744.203
55,741.34
56,739.089
57,736.901
58,735.495
59,730.453
60,728.636
61,725.366
62,723.354
63,718.837
64,713.926
65,710.693
66,707.888
67,706.247
68,702.433
69,699.518
70,696.559
71,694.269
72,692.769
73,690.782
74,689.227
75,687.452
76,685.059
77,682.014
78,680.39
79,679.387
80,677.658
81,675.555
82,674.81
83,672.657
84,670.718
85,669.1
86,667.782
87,663.048
88,661.942
89,660.953
90,660.289
91,658.186
92,656.682
93,655.323
94,653.235
95,651.999
96,651.173
97,650.392
98,649.605
99,648.297
100,647.783
101,647.207
102,646.043
103,645.037
104,643.606
105,642.96
106,641.009
107,640.562
108,640.256
109,639.556
110,639.31
111,638.782
112,638.452
113,637.733
114,636.628
115,636.205
116,635.116
117,633.798
118,633.533
119,631.991
120,629.213
121,628.813
122,628.176
123,627.769
124,627.492
125,626.79
126,626.388
127,625.633
128,625.423
129,625.094
130,624.363
131,623.502
132,622.933
133,621.995
134,621.296
135,620.489
136,619.734
137,618.081
138,617.513
139,617.308
140,616.977
141,614.165
142,613.347
143,612.891
144,612.52
145,612.033
146,611.591
147,611.238
148,610.885
149,610.353
150,609.96
151,609.29
152,608.849
153,608.546
154,607.206
155,604.628
156,604.407
157,603.89
158,603.773
159,603.642
160,603.433
161,603.084
162,602.845
163,602.327
164,602.011
165,601.824
166,601.502
167,600.727
168,600.122
169,599.969
170,599.296
171,599.061
172,598.627
173,598.441
174,597.923
175,597.729
176,596.741
177,596.466
178,596.254
179,595.676
180,595.293
181,594.144
182,593.923
183,593.657
184,593.442
185,593.044
186,592.796
187,592.443
188,591.045
189,590.193
190,589.528
191,589.108
192,588.461
193,588.233
194,587.793
195,587.494
196,587.103
197,586.532
198,586.211
199,586.082
200,585.277
201,584.867
202,584.58
203,584.443
204,584.017
205,583.039
206,582.22
207,582.03
208,581.813
209,581.531
210,581.06
211,580.89
212,580.333
213,579.902
214,579.691
215,579.159
216,578.65
217,578.249
218,578.061
219,577.974
220,577.773
221,576.806
222,576.152
223,576.005
224,575.726
225,574.135
226,573.958
227,573.844
228,573.745
229,573.611
230,573.502
231,573.275
232,573.185
233,572.981
234,572.692
235,572.111
236,571.919
237,571.701
238,571.449
239,571.345
240,571.134
241,571.049
242,570.427
243,570.355
244,570.235
245,569.734
246,569.435
247,569.254
248,568.984
249,568.482
250,568.373
251,568.176
252,568.021
253,567.564
254,567.089
255,566.849
256,566.285
257,566.18
258,566.006
259,565.582
260,565.539
261,565.461
262,565.21
263,564.848
264,564.382
265,564.098
266,563.842
267,563.561
268,563.356
269,563.045
270,562.876
271,562.306
272,562.26
273,561.881
274,561.714
275,561.204
276,561.176
277,560.859
278,560.718
279,560.647
280,560.505
281,560.465
282,560.259
283,560.158
284,559.958
285,559.863
286,559.716
287,559.627
288,559.528
289,559.388
290,559.201
291,558.562
292,558.168
293,557.999
294,557.735
295,557.602
296,557.321
297,557.186
298,556.885
299,556.854
300,556.626
301,556.544
302,556.118
303,556.05
304,555.999
305,555.898
306,555.766
307,555.619
308,555.559
309,555.083
310,554.986
311,554.943
312,554.448
313,553.089
314,552.703
315,552.491
316,552.343
317,552.259
318,552.179
319,551.583
320,551.488
321,551.396
322,551.215
323,551.001
324,550.872
325,550.326
326,550.241
327,549.843
328,549.738
329,549.045
330,548.775
331,548.596
332,548.179
333,548.061
334,547.762
335,547.612
336,547.249
337,547.028
338,546.849
339,546.814
340,546.524
341,546.369
342,546.125
343,545.985
344,545.764
345,545.354
346,545.122
347,544.966
348,544.596
349,544.42
350,544.277
351,544.237
352,544.036
353,543.779
354,543.685
355,543.531
356,543.378
357,543.308
358,543.197
359,543.158
360,543.124
361,543.095
362,543.016
363,542.685
364,542.472
365,542.402
366,542.348
367,542.139
368,541.709
369,541.673
370,541.614
371,541.475
372,541.445
373,541.302
374,541.194
375,540.924
376,540.757
377,540.682
378,540.532
379,540.458
380,540.284
381,540.154
382,539.902
383,539.473
384,539.402
385,539.122
386,538.946
387,538.89
388,538.876
389,538.735
390,538.62
391,538.491
392,538.128
393,537.984
394,537.913
395,537.768
396,537.634
397,537.609
398,537.569
399,537.456
400,537.237
401,537.154
402,536.944
403,536.936
404,536.903
405,536.83
406,536.711
407,536.676
408,536.637
409,535.942
410,535.776
411,535.745
412,535.716
413,535.666
414,535.642
415,535.559
416,535.454
417,535.393
418,535.251
419,535.219
420,534.864
421,534.804
422,534.688
423,534.592
424,534.539
425,534.395
426,534.371
427,534.242
428,534.056
429,533.953
430,533.861
431,533.523
432,533.41
433,533.249
434,533.239
435,533.178
436,533.107
437,533.022
438,532.241
439,532.191
440,532.146
441,532.019
442,531.898
443,531.638
444,531.594
445,531.262
446,531.143
447,530.701
448,530.609
449,530.18
450,530.092
451,530.064
452,529.982
453,529.724
454,529.694
455,529.605
456,529.536
457,529.227
458,529.112
459,528.859
460,528.682
461,528.609
462,528.518
463,528.416
464,528.344
465,527.945
466,527.925
467,527.62
468,526.976
469,526.842
470,526.728
471,526.565
472,526.49
473,526.45
474,526.36
475,526.291
476,526.215
477,526.043
478,525.99
479,525.93
480,525.755
481,525.654
482,525.615
483,525.454
484,525.328
485,525.233
486,525.18
487,525.103
488,524.967
489,524.744
490,524.702
491,524.551
492,524.426
493,524.394
494,524.379
495,524.219
496,523.787
497,523.678
498,523.666
499,523.629
500,523.538
501,523.447
502,523.434
503,523.353
504,523.294
505,523.181
506,523.071
507,522.969
508,522.931
509,522.736
510,522.715
511,522.684
512,522.636
513,522.587
514,522.233
515,522.158
516,522.127
517,522.046
518,521.981
519,521.753
520,521.736
521,521.602
522,521.576
523,521.566
524,521.547
525,521.533
526,521.438
527,521.371
528,521.278
529,521.241
530,521.184
531,521.079
532,520.94
533,520.824
534,520.806
535,520.642
536,520.605
537,520.54
538,520.49
539,520.404
540,520.38
541,520.167
542,520.082
543,520.058
544,520.023
545,519.747
546,519.734
547,519.725
548,519.718
549,519.653
550,519.584
551,519.509
552,519.444
553,519.429
554,519.373
555,519.341
556,519.265
557,519.251
558,519.155
559,519.133
560,519.055
561,518.981
562,518.946
563,518.939
564,518.857
565,518.843
566,518.762
567,518.751
568,518.641
569,518.596
570,518.561
571,518.482
572,518.421
573,518.364
574,518.17
575,518.137
576,518.045
577,517.976
578,517.927
579,517.756
580,517.694
581,517.635
582,517.6
583,517.56
584,517.549
585,517.525
586,517.339
587,517.294
588,517.26
589,516.996
590,516.961
591,516.945
592,516.936
593,516.582
594,516.524
595,516.51
596,516.494
597,516.223
598,516.182
599,516.127
600,516.087
601,515.924
602,515.834
603,515.754
604,515.609
605,515.595
606,515.395
607,515.338
608,515.294
609,515.276
610,515.146
611,515.019
612,514.876
613,514.872
614,514.804
615,514.56
616,514.55
617,514.521
618,514.514
619,514.396
620,514.353
621,514.322
622,514.039
623,513.857
624,513.833
625,513.812
626,513.807
627,513.765
628,513.646
629,513.569
630,513.441
631,513.407
632,513.22
633,513.115
634,513.049
635,512.974
636,512.899
637,512.854
638,512.811
639,512.775
640,512.728
641,512.72
642,512.684
643,512.651
644,512.576
645,512.556
646,512.538
647,512.436
648,512.411
649,512.402
650,512.326
651,512.314
652,512.3
653,512.278
654,512.212
655,512.195
656,512.163
657,512.129
658,512.108
659,512.083
660,511.972
661,511.927
662,511.919
663,511.915
664,511.906
665,511.808
666,511.655
667,511.618
668,511.36
669,511.301
670,511.266
671,511.253
672,511.226
673,511.211
674,511.176
675,511.156
676,511.086
677,511.071
678,511.039
679,510.816
680,510.72
681,510.617
682,510.565
683,510.442
684,510.373
685,510.32
686,510.315
687,510.275
688,510.232
689,510.182
690,510.172
691,510.122
692,510.087
693,510.081
694,509.97
695,509.724
696,509.642
697,509.618
698,509.586
699,509.562
700,509.53
701,509.407
702,509.39
703,509.348
704,509.324
705,509.196
706,509.143
707,509.14
708,509.131
709,509.112
710,509.107
711,509.068
712,509.05
713,508.981
714,508.955
715,508.919
716,508.901
717,508.892
718,508.684
719,508.632
720,508.625
721,508.549
722,508.546
723,508.527
724,508.473
725,508.402
726,508.347
727,508.323
728,508.198
729,508.191
730,508.17
731,508.142
732,508.104
733,508.023
734,507.892
735,507.836
736,507.771
737,507.708
738,507.678
739,507.634
740,507.601
741,507.314
742,507.218
743,507.13
744,507.114
745,506.992
746,506.966
747,506.944
748,506.838
749,506.757
750,506.739
751,506.73
752,506.695
753,506.687
754,506.67
755,506.472
756,506.323
757,506.131
758,506.081
759,506.06
760,506.044
761,506.03
762,505.938
763,505.842
764,505.788
765,505.702
766,505.648
767,505.603
768,505.581
769,505.569
770,505.544
771,505.494
772,505.304
773,505.292
774,505.245
775,505.213
776,505.15
777,505.116
778,505.089
779,505.019
780,504.738
781,504.732
782,504.652
783,504.595
784,504.569
785,504.487
786,504.466
787,504.452
788,504.443
789,504.438
790,504.408
791,504.238
792,504.187
793,504.184
794,504.172
795,504.155
796,504.13
797,504.12
798,504.105
799,504.098
800,504.09
801,504.058
802,504.056
803,504.054
804,504.052
805,503.967
806,503.953
807,503.949
808,503.948
809,503.944
810,503.942
811,503.903
812,503.862
813,503.715
814,503.7
815,503.581
816,503.527
817,503.386
818,503.361
819,503.35
820,503.327
821,503.284
822,503.214
823,503.16
824,503.151
825,503.137
826,503.07
827,503.023
828,503.014
829,502.982
830,502.897
831,502.776
832,502.764
833,502.761
834,502.751
835,502.745
836,502.727
837,502.724
838,502.568
839,502.552
840,502.423
841,502.366
842,502.247
843,502.197
844,502.164
845,502.153
846,501.978
847,501.915
848,501.914
849,501.909
850,501.872
851,501.849
852,501.823
853,501.817
854,501.723
855,501.712
856,501.699
857,501.683
858,501.576
859,501.551
860,501.516
861,501.492
862,501.441
863,501.416
864,501.373
865,501.359
866,501.353
867,501.185
868,501.178
869,500.998
870,500.987
871,500.952
872,500.886
873,500.821
874,500.798
875,500.757
876,500.682
877,500.667
878,500.638
879,500.589
880,500.514
881,500.466
882,500.458
883,500.446
884,500.441
885,500.338
886,500.266
887,500.192
888,500.159
889,500.143
890,500.13
891,500.048
892,500.005
893,499.975
894,499.958
895,499.887
896,499.876
897,499.77
898,499.708
899,499.559
900,499.551
901,499.506
902,499.484
903,499.473
904,499.348
905,499.34
906,499.292
907,499.264
908,499.218
909,499.213
910,499.196
911,499.119
912,499.096
913,499.016
914,498.985
915,498.956
916,498.936
917,498.912
918,498.902
919,498.793
920,498.694
921,498.656
922,498.605
923,498.564
924,498.547
925,498.536
926,498.397
927,498.364
928,498.341
929,498.199
930,498.157
931,498.145
932,498.144
933,498.14
934,498.073
935,498.072
936,497.989
937,497.976
938,497.969
939,497.835
940,497.812
941,497.791
942,497.723
943,497.716
944,497.713
945,497.66
946,497.652
947,497.632
948,497.573
949,497.551
950,497.496
951,495.435
952,493.821
953,492.412
954,490.607
955,487.939
956,486.366
957,485.039
958,483.973
959,482.144
960,481.392
961,480.119
962,478.523
963,477.253
964,476.324
965,475.493
966,474.529
967,473.039
968,472.236
969,471.374
970,470.208
971,469.748
972,468.714
973,467.566
974,466.82
975,466.063
976,465.467
977,464.531
978,464.155
979,463.512
980,462.978
981,462.087
982,461.337
983,460.559
984,459.701
985,458.292
986,457.551
987,455.597
988,454.04
989,452.531
990,451.065
991,450.343
992,448.963
993,448.175
994,447.361
995,446.309
996,445.853
997,444.887
998,444.148
999,443.402
1000,442.871
1001,442.017
1002,441.458
1003,441.075
1004,440.428
1005,439.893
1006,439.564
1007,439.109
1008,438.339
1009,437.885
1010,437.059
1011,436.512
1012,435.822
1013,435.239
1014,434.635
1015,434.17
1016,433.713
1017,433.46
1018,432.888
1019,432.268
1020,431.329
1021,431.112
1022,430.861
1023,430.17
1024,429.879
1025,429.437
1026,429.109
1027,428.623
1028,428.349
1029,427.821
1030,427.647
1031,427.296
1032,426.984
1033,426.699
1034,426.511
1035,426.238
1036,425.736
1037,425.194
1038,425.048
1039,424.831
1040,424.704
1041,424.48
1042,424.289
1043,424.083
1044,423.826
1045,423.577
1046,423.028
1047,422.837
1048,422.585
1049,422.325
1050,422.066
1051,421.583
1052,421.255
