0,7565.08
1,3621.52
2,2658.22
3,2172.29
4,1867.71
5,1706.2
6,1473.37
7,1386.38
8,1330.91
9,1292.38
10,1259.36
11,1225.17
12,1197.75
13,1163.86
14,1137.15
15,1097.07
16,1063.84
17,1018.26
18,992.502
19,961.279
20,929.481
21,919.443
22,901.778
23,887.795
24,881.21
25,864.458
26,855.796
27,848.142
28,837.589
29,833.621
30,825.95
31,811.298
32,795.213
33,784.217
34,769.765
35,754.111
36,744.742
37,737.457
38,729.904
39,718.861
40,714.488
41,709.211
42,704.223
43,700.179
44,694.084
45,689.313
46,682.244
47,678.441
48,673.486
49,670.229
50,664.253
51,660.778
52,655.32
53,648.545
54,644.281
55,638.99
56,637.373
57,635.461
58,630.968
59,628.179
60,625.804
61,623.167
62,621.332
63,618.269
64,615.897
65,611.162
66,606.85
67,603.689
68,602.644
69,601.09
70,599.219
71,596.732
72,595.563
73,593.97
74,592.65
75,591.287
76,589.798
77,588.19
78,587.573
79,586.885
80,585.945
81,584.097
82,583.876
83,583.794
84,583.422
85,581.595
86,578.55
87,577.774
88,576.485
89,575.389
90,573.78
91,570.636
92,569.855
93,568.732
94,566.627
95,565.626
96,563.765
97,563.068
98,562.172
99,560.863
100,559.322
101,558.422
102,556.773
103,555.572
104,554.069
105,553.123
106,551.451
107,550.325
108,548.8
109,546.974
110,545.244
111,544.044
112,543.281
113,542.801
114,542.022
115,540.838
116,540.319
117,539.328
118,538.297
119,537.907
120,536.747
121,535.822
122,534.801
123,533.8
124,532.946
125,532.263
126,531.751
127,529.603
128,528.713
129,528.213
130,527.864
131,527.514
132,527.157
133,525.191
134,524.044
135,523.822
136,523.171
137,522.226
138,521.229
139,520.737
140,520.267
141,519.236
142,518.856
143,518.497
144,518.155
145,517.113
146,516.6
147,516.298
148,515.459
149,515.071
150,514.716
151,514.137
152,513.794
153,513.414
154,512.69
155,512.318
156,511.513
157,511.309
158,510.572
159,509.991
160,509.722
161,509.434
162,508.995
163,508.64
164,508.266
165,507.894
166,507.68
167,505.892
168,505.567
169,505.217
170,504.877
171,504.367
172,503.786
173,502.729
174,502.347
175,501.991
176,501.385
177,500.963
178,500.285
179,499.865
180,499.494
181,499.339
182,499.133
183,498.485
184,498.316
185,497.847
186,497.456
187,495.592
188,493.678
189,492.421
190,491.232
191,489.239
192,487.857
193,487.361
194,485.9
195,484.786
196,482.915
197,481.588
198,479.992
199,478.072
200,476.763
201,475.811
202,474.626
203,472.695
204,471.467
205,470.299
206,469.341
207,467.939
208,467.087
209,466.248
210,465.336
211,464.403
212,463.372
213,462.851
214,461.735
215,460.94
216,459.854
217,458.824
218,458.231
219,457.226
220,456.469
221,455.856
222,455.303
223,454.53
224,453.138
225,452.638
226,452.083
227,451.438
228,450.925
229,450.307
230,449.882
231,449.364
232,448.97
233,448.48
234,448.072
235,447.486
236,447.263
237,446.897
238,446.628
239,446.116
240,445.78
241,445.318
242,444.844
243,444.531
244,444.222
245,443.079
246,442.015
247,441.095
248,440.813
249,440.222
250,439.834
251,438.094
252,437.39
253,437.145
254,436.576
255,435.808
256,435.346
257,434.443
258,433.473
259,432.969
260,432.347
261,431.608
262,431.184
263,430.494
264,430.189
265,429.664
266,429.295
267,429.03
268,428.789
269,428.174
270,427.706
271,427.466
272,426.735
273,426.295
274,425.886
275,425.558
276,425.24
277,424.897
278,424.726
279,424.389
280,424.03
281,423.723
282,423.511
283,423.248
284,422.858
285,422.559
286,422.328
287,422.039
288,421.578
289,421.204
290,420.914
291,420.111
292,419.799
293,419.355
294,419.194
295,418.967
296,418.787
297,418.585
298,417.93
299,417.562
300,416.985
301,416.54
302,416.25
303,416.045
304,415.173
305,414.462
306,414.184
307,413.968
308,413.564
309,413.264
310,412.767
311,412.466
312,411.746
313,411.292
314,410.764
315,410.389
316,409.719
317,409.218
318,408.745
319,408.272
320,408.017
321,407.802
322,407.439
323,407.148
324,406.916
325,406.541
326,405.842
327,405.636
328,405.489
329,405.243
330,404.958
331,404.35
332,403.996
333,403.614
334,403.415
335,402.987
336,402.632
337,402.403
338,402.158
339,402.002
340,401.572
341,401.462
342,401.346
343,401.15
344,401.002
345,400.849
346,400.548
347,400.358
348,400.141
349,399.993
350,399.919
351,399.847
352,399.758
353,399.643
354,399.294
355,399.132
356,398.964
357,398.775
358,398.578
359,398.574
360,398.364
361,398.347
362,398.264
363,398.076
364,398.028
365,397.907
366,397.883
367,397.821
368,397.789
369,397.728
370,397.634
371,397.402
372,397.215
373,397.047
374,396.887
375,396.708
376,396.408
377,396.235
378,396.059
379,395.913
380,395.681
381,395.542
382,395.368
383,395.152
384,395.003
385,394.908
386,394.646
387,394.553
388,394.411
389,394.333
390,394.254
391,394.166
392,394.073
393,393.909
394,393.717
395,393.624
396,393.514
397,393.348
398,393.257
399,393.153
400,393.102
401,392.947
402,392.759
403,392.524
404,392.37
405,392.247
406,392.07
407,391.891
408,391.714
409,391.631
410,391.476
411,391.416
412,391.271
413,391.162
