0,6397.92,0,0,0
1,6137.71,536.174,177.801,69.0202
2,5751.02,942.558,93.2955,64.1226
3,5577.2,509.163,137.379,63.6356
4,5462.31,302.817,104.707,42.8444
5,5321.13,187.421,143.221,40.3778
6,5178.41,203.37,102.534,64.1151
7,5074.83,189.357,72.3112,50.8019
8,4979.62,158.617,105.35,35.2989
9,4879.75,185.665,72.5105,38.4453
10,4685.22,255.287,95.6741,44.9116
11,4572.38,242.599,62.3158,49.9214
12,4493.47,175.992,63.5029,36.9133
13,4434.05,111.718,78.7061,22.1438
14,4384.25,98.0153,49.5843,13.8784
15,4270.35,194.989,45.3132,45.5237
16,4196.17,181.958,60.03,22.8901
17,4143.5,136.824,49.2916,15.8951
18,4102.23,79.803,40.5577,26.7702
19,4007.36,141.437,57.5626,18.9335
20,3948.44,108.578,62.1332,24.3155
21,3892.93,132.732,32.6199,27.5433
22,3862.02,74.7703,28.0647,18.4779
23,3798.12,83.4909,23.3805,43.7923
24,3741.88,99.7992,52.1878,28.8486
25,3686.87,78.5795,76.4722,20.4142
26,3652.39,58.8429,42.6367,24.123
27,3630.8,43.4098,27.1583,14.3186
28,3572.27,68.2123,27.9974,36.2547
29,3534.78,58.5012,35.2035,27.5733
30,3498.73,41.8451,20.688,26.6825
31,3470.22,39.6807,15.1029,34.3043
32,3426.17,60.8888,22.758,29.3571
33,3403.16,39.1166,6.52554,25.6125
34,3361.82,81.5604,8.39672,16.7285
35,3332.63,66.1028,20.0325,11.3701
36,3291.62,53.9211,38.3139,14.4681
37,3269.51,36.0804,29.5825,17.0975
38,3249.24,37.2507,17.8159,16.9891
39,3227.22,33.4405,25.7353,16.2268
40,3159.05,85.4056,28.7621,27.2267
41,3123.8,57.8028,36.004,30.4806
42,3100.79,37.8816,21.8011,27.0475
43,3067.1,52.2733,23.7565,14.578
44,3043.21,32.7122,18.6874,22.9774
45,3022.13,26.151,16.9985,25.5695
46,2994.46,18.102,26.0494,23.7097
47,2939.46,64.1829,39.9904,20.4389
48,2909.92,66.4318,25.597,15.3416
49,2886.53,36.352,16.5122,28.8373
50,2848.62,73.8372,12.8473,22.634
51,2820.26,56.855,17.36,13.5887
52,2801.65,26.6691,22.0089,22.3851
53,2752.84,51.2569,27.1574,42.194
54,2738.76,34.7318,15.2559,20.1287
55,2723.33,24.1481,17.7624,15.5278
56,2701.27,25.9942,18.3395,21.6663
57,2675.38,30.6922,19.5115,15.557
58,2641.34,46.7134,22.844,23.2037
59,2625.37,28.6586,21.7964,17.3935
60,2609.42,19.6828,22.5821,14.144
61,2582.03,38.4867,20.0262,9.94209
62,2567.59,26.4595,16.9907,7.86434
63,2549.62,26.726,12.2038,13.2252
64,2541.54,16.256,7.14306,12.1242
65,2521.01,17.2238,11.576,17.2149
66,2510.58,16.617,11.0408,9.09375
67,2502.02,13.5054,6.80353,6.50485
68,2476.29,31.655,16.5576,12.8965
69,2461.33,23.7849,17.8143,11.7041
70,2449.44,17.8346,13.2968,11.2738
71,2438.51,8.49673,16.1998,8.8902
72,2422.26,13.1879,12.7468,10.3123
73,2413.18,7.08886,11.8929,9.95457
74,2396.19,16.2764,15.9119,8.94128
75,2381.96,10.9719,14.8143,16.7704
76,2376.75,8.69793,7.11418,13.0219
77,2353.56,13.0174,18.7958,15.5299
78,2339.72,15.9769,13.1642,13.5354
79,2333.21,12.31,7.74455,8.25512
80,2323.63,7.92198,12.9981,7.44715
81,2312.47,7.03606,15.0722,6.86049
82,2301.58,11.9409,12.1458,8.90646
83,2289.48,13.0139,9.4057,11.2348
84,2277.11,10.9248,9.87881,13.1017
85,2268.41,6.94362,12.6268,9.67859
86,2259.46,9.60843,10.4113,8.75387
87,2244.59,6.3788,20.1747,10.9629
88,2237.45,4.71614,14.397,8.44865
89,2225.23,8.6742,8.05766,18.3568
90,2215.3,4.5287,15.6084,12.4172
91,2204.79,11.3094,14.1904,7.01309
92,2198.57,8.31738,10.5701,5.42211
93,2194.39,3.96883,8.03737,4.59658
94,2179.47,10.8475,11.191,12.5345
95,2173.73,10.0774,8.94782,5.31721
96,2165.58,11.2576,7.65336,5.98624
97,2159.92,7.01598,9.58187,4.04865
98,2151.1,7.85878,10.3378,5.5555
99,2139.92,17.3115,7.03849,4.14782
100,2127.72,10.3973,12.231,5.90368
101,2119.85,8.86986,9.42766,7.77007
102,2113.97,8.47029,6.4553,4.99094
103,2102.7,12.6981,7.14431,11.6298
104,2095.64,7.9104,8.07648,7.59704
105,2088.07,4.31301,6.39941,13.0445
106,2082.76,3.17501,5.68782,10.274
107,2075.78,6.05619,4.59068,10.1489
108,2069.57,6.67609,5.07334,8.01099
109,2062.58,4.69152,8.05686,7.43575
110,2056.68,5.92108,5.44255,8.01223
111,2052.71,3.83105,3.58265,7.12696
112,2044.43,2.78267,4.98465,12.1464
113,2041.04,2.36567,5.83619,6.31908
114,2034.05,2.06221,12.4348,6.66742
115,2027.26,8.37197,7.69383,5.93921
116,2018.58,7.60856,15.1784,3.87468
117,2015.51,4.49312,7.51322,3.17817
118,2004.92,19.1433,5.64548,2.70089
119,2001.43,9.45194,5.51676,3.12286
120,1996.65,7.96245,5.5305,1.94268
121,1990.04,4.39756,8.46709,3.87194
122,1984.1,4.74596,6.24994,7.3725
123,1977.9,3.89836,5.64973,7.74353
124,1969.55,2.34411,3.41714,18.4428
125,1966.95,1.52263,2.73259,10.055
126,1952.63,5.69348,2.82469,25.6548
127,1941.59,4.27024,3.34526,22.4028
128,1935.99,5.06425,3.46974,13.0943
129,1928.32,3.79458,4.05974,13.94
130,1924.15,5.69858,3.93974,7.80064
131,1916.63,5.36783,4.98037,9.16884
132,1911.48,6.20083,6.71459,4.94666
133,1906.31,4.7949,6.03627,5.32803
134,1902.59,2.68071,7.01584,3.61743
135,1894.05,12.1041,5.16232,5.02218
136,1889.03,9.44182,4.29046,4.49024
137,1883.58,7.45368,5.39499,3.88371
138,1880.57,4.3604,4.46528,3.04932
139,1877.97,2.13333,3.35058,3.31636
140,1865.95,9.75202,3.5063,13.4422
141,1864.01,5.61105,2.24711,6.38296
142,1861.6,3.48694,1.66904,5.15923
143,1857.26,5.2431,3.42344,3.45359
144,1854.1,5.88442,1.88739,2.11002
145,1850.28,3.34215,2.10986,5.41586
146,1847.41,1.41645,2.8118,5.39052
147,1836.86,1.43198,12.6079,6.75108
148,1833.19,4.57826,5.9899,5.15694
149,1829.44,2.54924,5.07027,5.03731
150,1823.7,1.47137,5.30258,12.4718
151,1818.95,1.83071,5.53676,8.42346
152,1815.49,2.23435,4.07986,6.03602
153,1810.11,2.03455,6.46215,4.49354
154,1807.25,2.08037,4.45102,3.09844
155,1804.85,1.9788,3.74921,2.31131
156,1801.17,1.79271,4.44567,3.38382
157,1793.64,2.92183,9.11603,5.17283
158,1787.74,12.9549,5.52735,3.99606
159,1782.33,8.64181,5.63527,3.34306
160,1777.95,4.43421,7.75551,3.94887
161,1773.47,3.00365,3.98821,8.48473
162,1768.12,2.30271,6.82685,6.12793
163,1760.04,1.94671,4.34614,11.291
164,1757.7,1.6088,3.53221,6.79827
165,1754.47,3.8198,3.26581,3.76125
166,1751.07,2.96679,2.87437,4.77462
167,1749,1.47926,1.94368,4.70294
168,1744.71,3.92392,2.86737,3.78826
169,1739.82,4.63157,5.73409,3.48564
