0,7397.12,0,486.328,0
1,5555.67,3709.73,1032.7,731.594
2,4683.74,2367.42,795.753,517.233
3,4155.97,1449.45,565.716,324.374
4,3865.74,906.849,386.353,179.082
5,3557.93,625.723,321.832,207.923
6,3385.28,394.363,215.571,198.709
7,3196.87,278.526,185.848,202.898
8,3052.22,175.043,187.516,151.2
9,2900.63,141.468,189.679,116.357
10,2812.76,93.1664,130.876,111.443
11,2736.73,64.901,121.945,91.8214
12,2669.92,41.5247,104.996,74.6299
13,2595.14,53.7053,112.503,70.2233
14,2532.73,43.0514,86.6297,78.5006
15,2471.05,53.5925,69.4511,75.5767
16,2398.76,48.9559,70.7535,79.3492
17,2350.89,34.2971,56.1784,69.1562
18,2305.67,38.7958,48.296,61.7673
19,2265.54,24.8316,47.9664,53.2545
20,2230.33,20.2872,44.5222,45.6365
21,2191.81,16.0499,46.7085,54.8389
22,2151.06,18.4419,56.0778,42.6056
23,2119.96,10.2756,41.5019,53.8894
24,2085.89,8.74584,34.1776,66.2001
25,2049.87,5.67766,43.6576,65.8258
26,2013.06,10.6979,56.7612,46.8437
27,1971.54,11.54,44.4752,58.1619
28,1948.47,9.27517,39.184,37.6212
29,1929.55,10.1707,30.7091,31.7861
30,1915.52,6.09288,25.3277,23.0382
31,1880.29,24.5674,44.4069,31.4768
32,1851.69,10.7526,30.9913,40.5211
33,1830.96,5.44231,24.9874,43.5465
34,1818.31,3.46323,14.5585,34.6591
35,1798.4,6.15141,10.4459,39.9466
36,1775.85,3.68327,13.9268,44.0691
37,1748.96,3.3481,32.1343,38.0846
38,1732.25,1.75953,24.1296,31.5245
39,1717.69,4.8902,17.5458,23.7669
40,1693.38,3.02625,38.752,30.0916
41,1682.64,5.07812,20.3273,21.7308
42,1670.39,2.10809,17.3583,22.0487
43,1663.54,1.58075,12.4225,16.0355
44,1650.56,1.11995,10.3706,25.8798
45,1633.89,2.50435,13.314,27.0856
46,1617.43,0,2.3104,79.2956
47,1605.2,4.24823,9.31301,30.1321
48,1590.26,4.01062,10.7902,30.1915
49,1578.02,3.11732,12.2161,23.4093
50,1569.02,2.38241,10.4984,18.1657
51,1552.49,1.03191,14.4652,24.338
52,1536.37,3.27342,17.9947,24.6706
53,1521.01,2.71964,21.5971,19.2071
54,1510.62,2.69862,16.0847,18.1424
55,1499.31,1.65083,18.1086,14.6786
56,1489.68,0.765185,11.8989,18.5481
57,1479.81,0.612035,11.4347,18.2528
58,1469.04,4.62092,9.49881,17.6844
59,1461.07,2.79603,7.2639,15.4549
60,1450.78,1.57716,5.28187,23.3459
61,1441.65,3.30333,7.64721,18.1532
62,1427.49,1.8604,8.47994,27.7703
63,1415.88,2.1545,15.3595,22.6607
64,1403.44,1.72404,22.0751,16.8731
65,1396.44,1.16916,10.7475,17.2167
66,1390.69,0.781651,6.43326,16.2062
67,1384.62,0.334208,4.78812,14.6671
68,1378.2,0.159508,6.9293,10.935
69,1371.63,0.117849,8.54043,11.9203
70,1362.13,0.479768,5.23457,21.3655
71,1356.6,0.623541,2.95445,17.1902
72,1351.35,0.397404,5.89927,12.0103
73,1343.92,0.272853,5.69122,14.0442
74,1339.48,0.494912,4.20389,10.9928
75,1332.96,0.213202,4.66752,15.5972
76,1328.52,0.163361,3.45833,12.2344
77,1320.62,0.750686,6.77499,13.0583
78,1316.14,0.334515,6.24504,10.6466
79,1307.88,0.915632,5.31184,14.9219
80,1303.18,1.16613,4.30476,10.7436
81,1299.36,0.496863,3.9375,8.22266
82,1294.06,1.32319,4.02295,11.5019
83,1289.18,4.20435,3.43398,9.5598
84,1285.67,1.78281,3.11028,7.99725
85,1281.68,1.47195,2.34754,8.53121
86,1278.67,0.598998,2.18093,7.0227
87,1276.1,0.226437,2.89855,5.87115
88,1270,0.426188,5.42881,7.91189
89,1267.58,0.278685,2.68243,7.08917
90,1261.52,0.211376,6.66547,8.16202
91,1258.24,0.122406,3.97086,8.78934
92,1253.06,0.474411,2.69318,9.79551
93,1247.49,0.308786,2.59969,11.3338
94,1241.36,0.213036,2.28023,11.78
95,1237.39,0.0849231,1.20939,11.6771
96,1232.54,0.909993,2.90067,10.9444
97,1225.82,0.374978,2.82984,12.8632
98,1221.4,0.180404,1.50384,11.3185
99,1217.45,0.565455,2.30412,8.91306
100,1214.62,0.644639,2.35533,6.84111
101,1209.93,0.259033,4.34697,8.66346
102,1205.98,0.0995232,5.70917,7.02636
103,1204.24,0.170447,3.07537,5.28648
104,1202.05,0.0687517,2.99039,4.49604
105,1197.74,0.729132,4.62769,6.15775
106,1194.07,0.375786,5.92779,5.72422
107,1190.24,0.153874,5.94029,5.52323
108,1181.59,0.0591345,3.15529,14.6515
109,1178.62,0.0222294,3.5289,9.22784
110,1174.19,1.0501,4.38125,7.46785
111,1170.85,0.460712,4.4527,5.68665
112,1167.39,0.427934,4.16326,5.74594
113,1163.48,0.829015,3.3142,8.07945
114,1161.19,0.333568,2.68041,5.98158
115,1159.06,0.784034,2.46216,3.9034
116,1153.69,0.52464,4.39135,6.95499
117,1146.57,0.627105,11.0568,7.00735
118,1142.62,0.869056,6.64256,7.36586
119,1139.58,1.00696,3.44205,6.50445
120,1136.92,0.377987,3.79017,5.61505
121,1134.16,0.15165,3.18644,5.53064
122,1129.13,0.676094,2.35842,8.83782
123,1126.44,0.33581,2.9107,6.59973
124,1123.78,0.550424,2.78624,5.66682
125,1119.85,0.294867,3.27964,5.79938
126,1116.36,0.209561,1.62875,8.05581
127,1114.14,0.14728,0.775588,6.44001
128,1112.68,0.0604555,1.34771,4.37314
129,1110.4,0.025543,2.37927,4.65497
130,1106.97,0.305457,2.62134,5.85316
131,1103.23,0.126137,2.69047,6.54008
132,1100.94,0.0502754,2.40559,5.40772
133,1097.96,0.0258896,3.11946,5.65809
134,1094.93,0.0104533,2.38256,6.14096
135,1092.92,0.0450338,1.83664,4.84462
136,1089.83,0.0191332,2.37529,5.56162
137,1087.75,0.0126849,1.84283,4.76918
138,1086.61,0.0947336,1.193,3.23637
139,1084.72,0.0344486,1.61114,3.70308
140,1082.58,0.757451,1.01775,4.83439
141,1079.28,0.599075,2.01545,6.3431
142,1077.71,0.258519,1.64101,4.28806
143,1076.94,0.108266,0.994294,2.81503
144,1074.62,0.0774451,3.05166,3.18763
145,1070.96,0.0309781,1.86824,6.63355
146,1068.94,0.0130031,1.04917,6.15656
147,1066.15,0.0142212,2.85262,5.02192
148,1063.69,0.0221301,2.02743,5.42179
149,1059.5,0.0398271,7.22411,4.06974
150,1055.69,0.0171939,6.39972,4.87751
151,1053.72,0.561396,3.83721,3.24695
152,1050.95,0.241717,2.3456,6.20914
153,1047.69,0.147027,3.29925,6.46601
154,1045.92,0.0588588,1.75394,4.72914
155,1043.69,0.0255835,1.07101,5.65582
156,1041.33,0.0101641,1.93276,4.98767
157,1040.53,0.00390859,0.950742,3.6519
158,1038.67,0.0741275,0.882397,3.8416
159,1037.64,0.0301195,0.466867,2.76905
160,1035.65,0.0121299,1.13468,3.94473
161,1033.35,0.00480654,2.77766,3.21943
162,1030.86,0.00195301,5.5488,2.59098
163,1029.8,0.000801859,2.5243,2.92841
164,1027.88,0.000320744,1.3769,3.51903
165,1026.48,0.000124393,0.798483,3.56545
166,1023.59,5.47488e-05,1.14121,5.00566
167,1022.5,0.0206942,0.560188,3.53522
168,1020.7,0.00828838,0.52782,4.41904
169,1019.21,0.00348653,0.50731,4.27587
170,1017.45,0.00140684,1.60991,3.80761
171,1016.59,0.000527566,1.40758,2.38038
172,1015.4,0.000213726,1.08919,2.51198
173,1013.29,2.00611,0.591913,3.62894
174,1011.88,0.830869,2.12668,2.6084
175,1010.14,0.514862,0.819519,4.7705
176,1008.08,0.512532,0.614512,4.50266
177,1007.23,0.248457,0.715675,2.79797
178,1006.37,0.0964121,0.694665,2.35461
179,1005.93,0.0358815,0.413477,1.41478
180,1004.76,0.0141783,0.643909,2.12311
181,1004.16,0.005811,0.476311,1.69308
182,1003.29,0.00238953,0.442528,1.80279
183,1001.72,0.000914198,0.556295,3.05431
184,1000.97,0.000379914,0.295468,2.52153
185,999.785,0.0313409,0.480359,2.79084
186,998.72,0.0116785,0.639125,2.69249
187,997.516,0.00489702,0.542487,2.71636
188,996.402,0.00199508,1.21488,1.95899
189,995.182,0.056577,0.97634,2.25641
190,992.507,0.0229332,1.84589,5.34101
191,991.038,0.00884624,1.4762,3.91438
192,990.02,0.00329189,0.801866,3.31913
193,988.456,0.00135773,1.09556,3.68858
194,986.716,0.000495049,2.69037,2.61809
195,986.075,0.000199617,1.4879,1.94374
196,984.993,8.27628e-05,1.52938,1.71035
197,984.417,3.21268e-05,0.714057,1.85509
198,983.838,0.164358,0.537008,1.44093
199,982.37,0.0661046,0.474899,3.13727
200,981.13,0.0272442,0.465805,3.79878
